YBR177C,0.052298850574728939
YIL140W,0.049425287356337236
YLR268W,0.05718719466637795
YOR011W,0.0091959308006235897
YLR357W,0.036494252873574586
YJL155C,0.046839080459784709
YLR197W,0.06954022988507913
YAL008W,0.087073969768404619
YNR028W,0.038793103448287944
YMR111C,0.030747126436791186
YBR255W,0.020114942528741898
YFR027W,0.052298850574728939
YJL122W,0.076728547617703077
YNL300W,0.16581412724874411
YIL034C,0.053160919540246446
YJR122W,0.026436781609203638
YKR069W,0.01264367816092348
YJL204C,0.04080459770116214
YLR244C,0.082183908046002618
YPL144W,0.038507960227611285
YJR084W,0.027873563218399487
YBR135W,0.064371515604365132
YBR004C,0.029885057471273679
YBR160W,0.071843209379871792
YBR070C,0.030172413793112848
YDL238C,0.01120689655172763
YJL082W,0.032758620689665376
YIL044C,0.043678160919553836
YIR004W,0.04655172413794554
YPL191C,0.035632183908057079
YKL190W,0.06235990574172872
YLR395C,0.1100574712644021
YLR348C,0.032758620689665376
YBR248C,0.071264367816114157
YNR067C,0.039942528735644627
YNL152W,0.035632183908057079
YLR382C,0.019252873563224387
YKL063C,0.076441174780183585
YFL045C,0.12184608310826256
YFL010C,0.099431001781742565
YDR141C,0.020978217138922565
YJL131C,0.037643678160931268
YDL170W,0.019252873563224387
YIL124W,0.060060923041572824
YJR044C,0.06465888844188461
YJL140W,0.056612448991338972
YLR219W,0.026724137931042807
YPL039W,0.031321839080469531
YFR008W,0.066379310344848272
YGL141W,0.037931034482770437
YMR009W,0.063509397091806669
YDR168W,0.076149425287380043
YJL179W,0.083050750043131796
YPL071C,0.034484740502338462
YKL183W,0.03706896551725293
YDR363W,0.029310344827595338
YFL021W,0.032183908045987038
YLR362W,0.032471264367826207
YPL108W,0.069256853842196417
YMR283C,0.02356457267659795
YPL024W,0.022988505747133597
YKL134C,0.023563218390811939
YLR199C,0.045114942528749688
YDR090C,0.039942528735644627
YKL029C,0.055459770114959804
YPL166W,0.039942528735644627
YLR220W,0.045114942528749688
YBR273C,0.050000000000015574
YHR025W,0.06954022988507913
YHR009C,0.025287356321846959
YAL026C,0.018391861601247179
YOL034W,0.016954997413649742
