CLN3,7.000000,11.000000,3.000000,3.000000,7.000000,7.000000,8.000000,12.000000,4.000000,9.000000,14.000000,12.000000,13.000000,1.000000,7.000000,9.000000,4.000000,15.000000,17.000000,11.000000,4.000000,4.000000
CDC24,15.000000,5.000000,15.000000,13.000000,14.000000,10.000000,22.000000,19.000000,7.000000,6.000000,20.000000,11.000000,13.000000,13.000000,14.000000,16.000000,16.000000,16.000000,17.000000,21.000000,20.000000,14.000000
ERV46,144.000000,102.000000,67.000000,115.000000,109.000000,92.000000,117.000000,127.000000,64.000000,86.000000,107.000000,123.000000,105.000000,87.000000,105.000000,126.000000,104.000000,103.000000,115.000000,134.000000,108.000000,119.000000
PTA1,5.000000,9.000000,5.000000,18.000000,6.000000,11.000000,16.000000,15.000000,4.000000,5.000000,12.000000,21.000000,16.000000,8.000000,16.000000,9.000000,22.000000,7.000000,11.000000,11.000000,10.000000,16.000000
GCV3,141.000000,52.000000,51.000000,93.000000,105.000000,53.000000,77.000000,89.000000,40.000000,60.000000,67.000000,48.000000,75.000000,34.000000,79.000000,81.000000,100.000000,87.000000,100.000000,98.000000,68.000000,108.000000
YAL045C,3.000000,0.000000,2.000000,0.000000,0.000000,2.000000,1.000000,5.000000,3.000000,1.000000,2.000000,0.000000,3.000000,1.000000,1.000000,2.000000,3.000000,5.000000,3.000000,4.000000,4.000000,4.000000
AIM1,30.000000,21.000000,13.000000,22.000000,29.000000,23.000000,23.000000,33.000000,17.000000,11.000000,22.000000,25.000000,30.000000,22.000000,29.000000,28.000000,15.000000,22.000000,21.000000,23.000000,23.000000,36.000000
SPC72,8.000000,1.000000,7.000000,7.000000,3.000000,2.000000,9.000000,5.000000,0.000000,4.000000,4.000000,2.000000,7.000000,2.000000,4.000000,5.000000,3.000000,5.000000,3.000000,6.000000,2.000000,9.000000
GEM1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
AIM2,20.000000,40.000000,22.000000,26.000000,25.000000,13.000000,25.000000,30.000000,18.000000,14.000000,41.000000,26.000000,29.000000,17.000000,21.000000,45.000000,30.000000,21.000000,23.000000,24.000000,29.000000,29.000000
OAF1,12.000000,5.000000,4.000000,3.000000,5.000000,5.000000,6.000000,4.000000,3.000000,4.000000,7.000000,7.000000,11.000000,6.000000,12.000000,4.000000,7.000000,4.000000,10.000000,1.000000,5.000000,12.000000
FLC2,29.000000,21.000000,11.000000,25.000000,24.000000,12.000000,28.000000,20.000000,12.000000,13.000000,17.000000,22.000000,23.000000,29.000000,31.000000,24.000000,24.000000,12.000000,18.000000,23.000000,15.000000,18.000000
ACS1,6.000000,5.000000,4.000000,10.000000,15.000000,8.000000,9.000000,6.000000,3.000000,0.000000,11.000000,5.000000,3.000000,4.000000,5.000000,3.000000,8.000000,7.000000,4.000000,1.000000,2.000000,7.000000
PEX22,13.000000,5.000000,4.000000,6.000000,5.000000,6.000000,3.000000,4.000000,5.000000,2.000000,3.000000,5.000000,8.000000,3.000000,4.000000,8.000000,4.000000,8.000000,5.000000,5.000000,8.000000,2.000000
GPB2,14.000000,8.000000,11.000000,4.000000,11.000000,7.000000,12.000000,9.000000,5.000000,9.000000,13.000000,5.000000,13.000000,10.000000,13.000000,14.000000,18.000000,8.000000,14.000000,11.000000,16.000000,8.000000
CNE1,7.000000,11.000000,7.000000,12.000000,11.000000,7.000000,14.000000,7.000000,9.000000,9.000000,9.000000,7.000000,12.000000,14.000000,10.000000,14.000000,11.000000,12.000000,9.000000,14.000000,12.000000,13.000000
ECM1,40.000000,5.000000,9.000000,23.000000,13.000000,11.000000,33.000000,22.000000,13.000000,16.000000,9.000000,13.000000,12.000000,6.000000,16.000000,12.000000,18.000000,14.000000,20.000000,10.000000,10.000000,17.000000
BDH1,42.000000,17.000000,29.000000,43.000000,33.000000,15.000000,35.000000,29.000000,24.000000,8.000000,41.000000,18.000000,35.000000,24.000000,26.000000,20.000000,30.000000,26.000000,45.000000,33.000000,30.000000,42.000000
BDH2,3.000000,3.000000,2.000000,3.000000,6.000000,3.000000,3.000000,3.000000,3.000000,2.000000,9.000000,4.000000,2.000000,5.000000,5.000000,9.000000,9.000000,4.000000,3.000000,6.000000,6.000000,5.000000
GDH3,6.000000,1.000000,2.000000,3.000000,4.000000,2.000000,3.000000,6.000000,7.000000,2.000000,8.000000,2.000000,7.000000,0.000000,5.000000,5.000000,6.000000,3.000000,3.000000,4.000000,2.000000,0.000000
FLO9,0.666667,0.833333,0.000000,1.500000,1.000000,0.000000,0.000000,1.700000,0.500000,0.000000,1.000000,0.500000,0.666667,0.000000,1.500000,0.666667,1.000000,0.500000,0.250000,0.250000,0.000000,1.000000
YAL064W,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
YAL065C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
YAL066W,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
SEO1,5.000000,4.000000,4.000000,1.000000,2.000000,2.000000,3.000000,0.000000,0.000000,0.000000,2.000000,4.000000,2.000000,1.000000,2.000000,2.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000
PAU8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
YAL069W,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
NUP60,19.000000,17.000000,9.000000,17.000000,25.000000,11.000000,19.000000,24.000000,9.000000,13.000000,19.000000,25.000000,20.000000,10.000000,21.000000,25.000000,17.000000,11.000000,29.000000,21.000000,19.000000,23.000000
SWD1,1.000000,3.000000,3.000000,2.000000,1.000000,2.000000,2.000000,1.000000,1.000000,1.000000,0.000000,2.000000,1.000000,2.000000,3.000000,1.000000,1.000000,1.000000,4.000000,3.000000,5.000000,4.000000
RFA1,18.000000,2.000000,23.000000,23.000000,17.000000,2.000000,9.000000,5.000000,3.000000,2.000000,3.000000,11.000000,16.000000,20.000000,10.000000,11.000000,3.000000,9.000000,12.000000,18.000000,21.000000,12.000000
SEN34,7.000000,5.000000,15.000000,15.000000,14.000000,1.000000,5.000000,6.000000,2.000000,1.000000,3.000000,8.000000,10.000000,17.000000,10.000000,9.000000,4.000000,6.000000,8.000000,21.000000,14.000000,5.000000
YAR009C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
YAR010C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BUD14,25.000000,10.000000,15.000000,17.000000,17.000000,11.000000,9.000000,11.000000,5.000000,8.000000,19.000000,11.000000,7.000000,10.000000,16.000000,12.000000,14.000000,10.000000,12.000000,16.000000,16.000000,15.000000
ADE1,170.000000,39.000000,91.000000,81.000000,80.000000,36.000000,57.000000,53.000000,41.000000,37.000000,47.000000,41.000000,35.000000,55.000000,51.000000,54.000000,42.000000,48.000000,58.000000,43.000000,40.000000,62.000000
KIN3,12.000000,10.000000,3.000000,5.000000,6.000000,2.000000,8.000000,11.000000,15.000000,22.000000,43.000000,36.000000,19.000000,4.000000,12.000000,10.000000,15.000000,33.000000,32.000000,15.000000,4.000000,5.000000
CDC15,4.000000,6.000000,0.000000,8.000000,5.000000,7.000000,6.000000,6.000000,4.000000,2.000000,2.000000,1.000000,4.000000,2.000000,3.000000,5.000000,2.000000,2.000000,5.000000,6.000000,9.000000,1.000000
PAU7,0.000000,0.000000,0.000000,0.333333,0.333333,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,1.000000,0.000000,0.000000
YAR023C,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,1.000000,3.000000,0.000000,3.000000,0.000000,1.000000,2.000000,0.000000,0.000000
UIP3,10.000000,5.000000,12.000000,12.000000,22.000000,9.000000,11.000000,13.000000,8.000000,9.000000,16.000000,14.000000,21.000000,17.000000,22.000000,19.000000,7.000000,12.000000,23.000000,21.000000,10.000000,19.000000
YAR028W,2.000000,1.000000,3.000000,3.000000,5.000000,3.000000,6.000000,4.000000,1.000000,2.000000,6.000000,6.000000,5.000000,2.000000,6.000000,8.000000,3.000000,3.000000,3.000000,5.000000,1.000000,5.000000
